record_id,user_id,username,is_anomaly,anomaly_type,severity,explanation
271,USR00078,christopher.menon,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
272,USR00022,harsh.patel,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
273,USR00011,maria.o'brien,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
274,USR00006,kevin.ramirez,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
275,USR00031,amitabh.taylor,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
276,USR00088,william.jang,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
277,USR00034,harsh.jones,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
278,USR00012,vikram.white,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
279,USR00042,kenneth.sanchez,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
280,USR00056,william.kumar,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
281,USR00034,harsh.jones,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
282,USR00079,varun.weber,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
283,USR00049,thomas.kang,False,NORMAL,NONE,Access within expected behavioral baseline
284,USR00091,steven.thompson,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
285,USR00069,nikhil.jang,False,NORMAL,NONE,Access within expected behavioral baseline
286,USR00054,edward.smith,False,NORMAL,NONE,Access within expected behavioral baseline
287,USR00009,aditya.burke,False,NORMAL,NONE,Access within expected behavioral baseline
288,USR00012,vikram.white,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
289,USR00001,daniel.singh,False,NORMAL,NONE,Access within expected behavioral baseline
290,USR00014,david.thomas,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
291,USR00097,leila.lopez,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
292,USR00008,thomas.iyer,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
293,USR00028,paul.singh,False,NORMAL,NONE,Access within expected behavioral baseline
294,USR00041,matthew.huang,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
295,USR00090,neha.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
296,USR00093,nadia.muller,False,NORMAL,NONE,Access within expected behavioral baseline
297,USR00001,daniel.singh,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
298,USR00079,varun.weber,False,NORMAL,NONE,Access within expected behavioral baseline
299,USR00050,nisha.martinez,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
300,USR00073,joshua.becker,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
301,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
302,USR00098,jason.white,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
303,USR00056,william.kumar,False,NORMAL,NONE,Access within expected behavioral baseline
304,USR00008,thomas.iyer,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
305,USR00022,harsh.patel,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
306,USR00083,ryan.thomas,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
307,USR00033,michael.sharma,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
308,USR00028,paul.singh,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
309,USR00090,neha.o'brien,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
310,USR00075,timothy.huang,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
311,USR00067,donald.wang,False,NORMAL,NONE,Access within expected behavioral baseline
312,USR00005,george.lim,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
313,USR00026,stephen.bhat,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
314,USR00028,paul.singh,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
315,USR00024,nicholas.jackson,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
316,USR00070,jeffrey.chen,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
317,USR00051,meera.quinn,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
318,USR00047,george.clark,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
319,USR00005,george.lim,False,NORMAL,NONE,Access within expected behavioral baseline
320,USR00015,sophia.white,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
321,USR00048,xiulan.colombo,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
322,USR00085,varun.rao,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
323,USR00055,neha.johnson,False,NORMAL,NONE,Access within expected behavioral baseline
324,USR00023,isha.jones,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
325,USR00071,richard.johnson,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
326,USR00064,zainab.pillai,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
327,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
328,USR00040,nicholas.romano,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
329,USR00066,ronald.martin,False,NORMAL,NONE,Access within expected behavioral baseline
330,USR00078,christopher.menon,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
331,USR00075,timothy.huang,False,NORMAL,NONE,Access within expected behavioral baseline
332,USR00018,meera.burke,False,NORMAL,NONE,Access within expected behavioral baseline
333,USR00082,arjun.hwang,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
334,USR00010,jacob.patel,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
335,USR00049,thomas.kang,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
336,USR00039,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
337,USR00012,vikram.white,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
338,USR00037,ronald.wilson,False,NORMAL,NONE,Access within expected behavioral baseline
339,USR00052,leila.sun,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
340,USR00096,edward.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
341,USR00012,vikram.white,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
342,USR00076,stephen.guo,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
343,USR00067,donald.wang,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
344,USR00034,harsh.jones,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
345,USR00067,donald.wang,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
346,USR00059,thomas.lewis,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
347,USR00007,robert.smith,False,NORMAL,NONE,Access within expected behavioral baseline
348,USR00065,timothy.xu,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
349,USR00071,richard.johnson,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
350,USR00059,thomas.lewis,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
351,USR00008,thomas.iyer,False,NORMAL,NONE,Access within expected behavioral baseline
352,USR00050,nisha.martinez,False,NORMAL,NONE,Access within expected behavioral baseline
353,USR00093,nadia.muller,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
354,USR00023,isha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
355,USR00073,joshua.becker,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
356,USR00079,varun.weber,False,NORMAL,NONE,Access within expected behavioral baseline
357,USR00041,matthew.huang,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
358,USR00048,xiulan.colombo,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
359,USR00081,isha.ghosh,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
360,USR00002,kenneth.moore,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
361,USR00022,harsh.patel,False,NORMAL,NONE,Access within expected behavioral baseline
362,USR00096,edward.thomas,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
363,USR00041,matthew.huang,False,NORMAL,NONE,Access within expected behavioral baseline
364,USR00047,george.clark,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
365,USR00036,nicholas.harris,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
366,USR00010,jacob.patel,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
367,USR00086,ryan.colombo,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
368,USR00082,arjun.hwang,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
369,USR00053,timothy.jo,False,NORMAL,NONE,Access within expected behavioral baseline
370,USR00053,timothy.jo,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
371,USR00005,george.lim,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
372,USR00020,karan.white,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
373,USR00041,matthew.huang,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
374,USR00047,george.clark,False,NORMAL,NONE,Access within expected behavioral baseline
375,USR00001,daniel.singh,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
376,USR00053,timothy.jo,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
377,USR00063,daniel.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
378,USR00024,nicholas.jackson,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
379,USR00054,edward.smith,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
380,USR00056,william.kumar,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
381,USR00074,mark.he,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
382,USR00076,stephen.guo,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
383,USR00053,timothy.jo,False,NORMAL,NONE,Access within expected behavioral baseline
384,USR00096,edward.thomas,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
385,USR00045,stephen.kumar,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
386,USR00062,nisha.jones,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
387,USR00071,richard.johnson,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
388,USR00068,robert.patel,False,NORMAL,NONE,Access within expected behavioral baseline
389,USR00001,daniel.singh,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
390,USR00024,nicholas.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
391,USR00014,david.thomas,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
392,USR00033,michael.sharma,False,NORMAL,NONE,Access within expected behavioral baseline
393,USR00022,harsh.patel,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
394,USR00045,stephen.kumar,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
395,USR00056,william.kumar,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
396,USR00093,nadia.muller,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
397,USR00012,vikram.white,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
398,USR00060,vikram.gonzalez,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
399,USR00000,pooja.murphy,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
400,USR00025,diya.romano,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from low sensitivity resource
401,USR00048,xiulan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
402,USR00034,harsh.jones,False,NORMAL,NONE,Access within expected behavioral baseline
403,USR00026,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
404,USR00057,zainab.jo,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
405,USR00019,joshua.white,False,NORMAL,NONE,Access within expected behavioral baseline
406,USR00009,aditya.burke,False,NORMAL,NONE,Access within expected behavioral baseline
407,USR00031,amitabh.taylor,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
408,USR00075,timothy.huang,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
409,USR00096,edward.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
410,USR00025,diya.romano,False,NORMAL,NONE,Access within expected behavioral baseline
411,USR00025,diya.romano,False,NORMAL,NONE,Access within expected behavioral baseline
412,USR00027,pooja.sullivan,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
413,USR00082,arjun.hwang,False,NORMAL,NONE,Access within expected behavioral baseline
414,USR00013,jonathan.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
415,USR00041,matthew.huang,False,NORMAL,NONE,Access within expected behavioral baseline
416,USR00018,meera.burke,False,NORMAL,NONE,Access within expected behavioral baseline
417,USR00050,nisha.martinez,False,NORMAL,NONE,Access within expected behavioral baseline
418,USR00008,thomas.iyer,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
419,USR00095,priya.petit,False,NORMAL,NONE,Access within expected behavioral baseline
420,USR00086,ryan.colombo,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
421,USR00045,stephen.kumar,False,NORMAL,NONE,Access within expected behavioral baseline
422,USR00071,richard.johnson,False,NORMAL,NONE,Access within expected behavioral baseline
423,USR00005,george.lim,False,NORMAL,NONE,Access within expected behavioral baseline
424,USR00032,pooja.martin,False,NORMAL,NONE,Access within expected behavioral baseline
425,USR00018,meera.burke,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
426,USR00063,daniel.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
427,USR00085,varun.rao,False,NORMAL,NONE,Access within expected behavioral baseline
428,USR00069,nikhil.jang,False,NORMAL,NONE,Access within expected behavioral baseline
429,USR00065,timothy.xu,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
430,USR00032,pooja.martin,False,NORMAL,NONE,Access within expected behavioral baseline
431,USR00014,david.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
432,USR00017,diya.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
433,USR00052,leila.sun,False,NORMAL,NONE,Access within expected behavioral baseline
434,USR00097,leila.lopez,False,NORMAL,NONE,Access within expected behavioral baseline
435,USR00057,zainab.jo,False,NORMAL,NONE,Access within expected behavioral baseline
436,USR00089,isha.chen,False,NORMAL,NONE,Access within expected behavioral baseline
437,USR00019,joshua.white,False,NORMAL,NONE,Access within expected behavioral baseline
438,USR00048,xiulan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
439,USR00086,ryan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
440,USR00032,pooja.martin,False,NORMAL,NONE,Access within expected behavioral baseline
441,USR00056,william.kumar,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
442,USR00060,vikram.gonzalez,False,NORMAL,NONE,Access within expected behavioral baseline
443,USR00061,sophia.hernandez,False,NORMAL,NONE,Access within expected behavioral baseline
444,USR00095,priya.petit,False,NORMAL,NONE,Access within expected behavioral baseline
445,USR00055,neha.johnson,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
446,USR00006,kevin.ramirez,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
447,USR00030,yuki.meyer,False,NORMAL,NONE,Access within expected behavioral baseline
448,USR00061,sophia.hernandez,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
449,USR00066,ronald.martin,False,NORMAL,NONE,Access within expected behavioral baseline
450,USR00090,neha.o'brien,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
451,USR00061,sophia.hernandez,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
452,USR00099,maria.bianchi,False,NORMAL,NONE,Access within expected behavioral baseline
453,USR00054,edward.smith,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
454,USR00076,stephen.guo,False,NORMAL,NONE,Access within expected behavioral baseline
455,USR00070,jeffrey.chen,False,NORMAL,NONE,Access within expected behavioral baseline
456,USR00022,harsh.patel,False,NORMAL,NONE,Access within expected behavioral baseline
457,USR00034,harsh.jones,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
458,USR00092,charles.sullivan,False,NORMAL,NONE,Access within expected behavioral baseline
459,USR00038,aisha.kim,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
460,USR00081,isha.ghosh,False,NORMAL,NONE,Access within expected behavioral baseline
461,USR00083,ryan.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
462,USR00082,arjun.hwang,False,NORMAL,NONE,Access within expected behavioral baseline
463,USR00039,stephen.bhat,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
464,USR00070,jeffrey.chen,False,NORMAL,NONE,Access within expected behavioral baseline
465,USR00091,steven.thompson,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
466,USR00031,amitabh.taylor,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
467,USR00010,jacob.patel,False,NORMAL,NONE,Access within expected behavioral baseline
468,USR00032,pooja.martin,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
469,USR00029,zainab.wagner,False,NORMAL,NONE,Access within expected behavioral baseline
470,USR00047,george.clark,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
471,USR00033,michael.sharma,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
472,USR00094,donald.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
473,USR00016,elena.dubois,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
474,USR00063,daniel.colombo,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
475,USR00015,sophia.white,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
476,USR00026,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
477,USR00015,sophia.white,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
478,USR00066,ronald.martin,False,NORMAL,NONE,Access within expected behavioral baseline
479,USR00001,daniel.singh,False,NORMAL,NONE,Access within expected behavioral baseline
480,USR00015,sophia.white,False,NORMAL,NONE,Access within expected behavioral baseline
481,USR00011,maria.o'brien,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
482,USR00049,thomas.kang,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
483,USR00080,david.rodriguez,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
484,USR00030,yuki.meyer,False,NORMAL,NONE,Access within expected behavioral baseline
485,USR00057,zainab.jo,False,NORMAL,NONE,Access within expected behavioral baseline
486,USR00008,thomas.iyer,False,NORMAL,NONE,Access within expected behavioral baseline
487,USR00096,edward.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
488,USR00010,jacob.patel,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
489,USR00063,daniel.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
490,USR00035,nikhil.rao,False,NORMAL,NONE,Access within expected behavioral baseline
491,USR00053,timothy.jo,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
492,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
493,USR00046,deepika.li,False,NORMAL,NONE,Access within expected behavioral baseline
494,USR00059,thomas.lewis,False,NORMAL,NONE,Access within expected behavioral baseline
495,USR00077,neha.taylor,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
496,USR00092,charles.sullivan,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
497,USR00043,matthew.bernard,False,NORMAL,NONE,Access within expected behavioral baseline
498,USR00093,nadia.muller,False,NORMAL,NONE,Access within expected behavioral baseline
499,USR00011,maria.o'brien,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
500,USR00036,nicholas.harris,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
501,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
502,USR00018,meera.burke,False,NORMAL,NONE,Access within expected behavioral baseline
503,USR00054,edward.smith,False,NORMAL,NONE,Access within expected behavioral baseline
504,USR00021,rohan.harris,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
505,USR00049,thomas.kang,False,NORMAL,NONE,Access within expected behavioral baseline
506,USR00034,harsh.jones,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
507,USR00095,priya.petit,False,NORMAL,NONE,Access within expected behavioral baseline
508,USR00072,amitabh.park,False,NORMAL,NONE,Access within expected behavioral baseline
509,USR00079,varun.weber,False,NORMAL,NONE,Access within expected behavioral baseline
510,USR00017,diya.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
511,USR00014,david.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
512,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
513,USR00046,deepika.li,False,NORMAL,NONE,Access within expected behavioral baseline
514,USR00030,yuki.meyer,False,NORMAL,NONE,Access within expected behavioral baseline
515,USR00048,xiulan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
516,USR00007,robert.smith,False,NORMAL,NONE,Access within expected behavioral baseline
517,USR00042,kenneth.sanchez,False,NORMAL,NONE,Access within expected behavioral baseline
518,USR00067,donald.wang,False,NORMAL,NONE,Access within expected behavioral baseline
519,USR00080,david.rodriguez,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
520,USR00077,neha.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
521,USR00038,aisha.kim,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
522,USR00039,stephen.bhat,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
523,USR00060,vikram.gonzalez,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
524,USR00062,nisha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
525,USR00067,donald.wang,False,NORMAL,NONE,Access within expected behavioral baseline
526,USR00018,meera.burke,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
527,USR00008,thomas.iyer,False,NORMAL,NONE,Access within expected behavioral baseline
528,USR00039,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
529,USR00055,neha.johnson,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
530,USR00054,edward.smith,False,NORMAL,NONE,Access within expected behavioral baseline
531,USR00047,george.clark,False,NORMAL,NONE,Access within expected behavioral baseline
532,USR00088,william.jang,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
533,USR00085,varun.rao,False,NORMAL,NONE,Access within expected behavioral baseline
534,USR00010,jacob.patel,False,NORMAL,NONE,Access within expected behavioral baseline
535,USR00050,nisha.martinez,False,NORMAL,NONE,Access within expected behavioral baseline
536,USR00056,william.kumar,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
537,USR00022,harsh.patel,False,NORMAL,NONE,Access within expected behavioral baseline
538,USR00071,richard.johnson,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
539,USR00080,david.rodriguez,False,NORMAL,NONE,Access within expected behavioral baseline
540,USR00093,nadia.muller,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
541,USR00017,diya.schulz,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
542,USR00037,ronald.wilson,False,NORMAL,NONE,Access within expected behavioral baseline
543,USR00001,daniel.singh,False,NORMAL,NONE,Access within expected behavioral baseline
544,USR00084,aditya.gupta,False,NORMAL,NONE,Access within expected behavioral baseline
545,USR00093,nadia.muller,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
546,USR00070,jeffrey.chen,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
547,USR00076,stephen.guo,False,NORMAL,NONE,Access within expected behavioral baseline
548,USR00071,richard.johnson,False,NORMAL,NONE,Access within expected behavioral baseline
549,USR00003,sanjana.li,False,NORMAL,NONE,Access within expected behavioral baseline
550,USR00040,nicholas.romano,False,NORMAL,NONE,Access within expected behavioral baseline
551,USR00078,christopher.menon,False,NORMAL,NONE,Access within expected behavioral baseline
552,USR00040,nicholas.romano,False,NORMAL,NONE,Access within expected behavioral baseline
553,USR00092,charles.sullivan,False,NORMAL,NONE,Access within expected behavioral baseline
554,USR00012,vikram.white,False,NORMAL,NONE,Access within expected behavioral baseline
555,USR00099,maria.bianchi,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
556,USR00018,meera.burke,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
557,USR00088,william.jang,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
558,USR00034,harsh.jones,False,NORMAL,NONE,Access within expected behavioral baseline
559,USR00027,pooja.sullivan,False,NORMAL,NONE,Access within expected behavioral baseline
560,USR00013,jonathan.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
561,USR00075,timothy.huang,False,NORMAL,NONE,Access within expected behavioral baseline
562,USR00014,david.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
563,USR00036,nicholas.harris,False,NORMAL,NONE,Access within expected behavioral baseline
564,USR00033,michael.sharma,False,NORMAL,NONE,Access within expected behavioral baseline
565,USR00001,daniel.singh,False,NORMAL,NONE,Access within expected behavioral baseline
566,USR00019,joshua.white,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
